0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,3,1,2,3,4
0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,3,1,2,3,4
0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,3,1,2,3,4
0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,3,1,2,3,4
0,0,0,0,0,0,4,5,0,0,0,2,1,2,3,4,2,2,3,4
0,0,0,0,0,0,4,5,0,0,0,2,1,2,3,4,2,2,3,4
0,0,0,0,0,0,4,5,0,0,0,2,1,2,3,4,2,2,3,4
0,0,0,0,0,0,4,5,0,0,0,2,1,2,3,4,2,2,3,4
0,0,0,0,0,0,4,5,0,0,0,2,1,2,3,4,2,2,3,4
0,0,0,0,0,0,4,5,0,0,0,2,1,2,3,4,2,2,3,4
0,0,0,0,0,4,5,6,0,2,0,3,2,3,4,5,3,3,4,5
0,0,0,0,0,4,5,6,0,2,0,3,2,3,4,5,3,3,4,5
0,0,0,0,0,4,5,6,0,2,0,3,2,3,4,5,3,3,4,5
0,0,0,0,0,5,5,6,0,3,0,3,3,4,4,5,3,4,5,5
0,0,0,0,0,5,5,6,0,3,0,3,3,4,4,5,3,4,5,5
0,0,0,0,0,5,5,6,0,3,0,3,3,4,4,5,3,4,5,5
0,0,0,0,4,5,6,7,2,4,2,4,3,5,5,6,4,4,5,5
0,0,0,0,4,5,6,7,2,4,2,4,3,5,5,6,4,4,5,5
0,0,0,0,4,5,6,7,2,4,2,4,3,5,5,6,4,4,5,5
0,7,0,0,5,6,7,8,3,4,3,4,4,5,5,6,5,5,5,6
0,7,0,0,5,6,7,8,3,4,3,4,4,5,5,6,5,5,5,6
0,7,0,0,5,6,7,8,3,4,3,4,4,5,5,6,5,5,5,6
0,8,0,0,6,7,7,8,4,5,3,5,5,6,6,7,5,5,6,6
0,9,0,0,6,7,8,8,4,5,4,5,5,6,6,7,5,5,6,6
0,9,0,0,7,8,8,9,4,6,4,5,5,6,6,7,5,6,6,6
0,9,0,3,7AK,8,8,9,5AK,6,4,6,6,7,7,7,6,6,6,6
0,10,0,3,7AP,8,8,9,5AP,6,4,6,6,7,7,8,6,6,6,6
0,10,0,3,8AK,9,9,9,5AK,6,5,6,6,7,7,8,6,6,7,7
0,10,0,4,8AP,9,9,10,5AP,7,5,6,6,7,7,8,6,6,7,7
0,11,0,4,8AK,9,9,10,6AK,7,5,6,7,8,7,8,6,6,7,7
8,11AK,6,4,9AP,9AK,9,10,6AP,7,5,7,7,8,8,8,7,7,7,7
8,11AP,6,5,9AK,10AP,9,10,6AK,7,6,7,7,8,8,8,7,7,7,7
9,11AK,6,5,9AP,10AK,10,10,7AP,8,6,7,7,8,8,9,7,7,7,7
9,12AP,7,5,10AK,10AP,10,11,7AK,8,6,7,8,9,8,9,7,7,7,7
9,12AK,7,6,10AP,11AK,10,11,7AP,8,6,7,8,9,8,9,7,7,8,7
10,12BP,7,6,10AK,11AP,10AK,11,7BK,9AK,7,8,8AK,9,9,9,8,8,8,7
10,13BK,8,6,11AP,11AK,10AP,11,8BP,9AP,7,8,8AP,9,9,9,8,8,8,8
10,13BP,8,7,11BK,11AP,11AK,11,8BK,9AK,7,8,9AK,9,9,10,8,8,8,8
11,13BK,8,7,11BP,12AK,11AP,12,8BP,9AP,7,8,9AP,10,9,10,8,8,8,8
11,14BP,9,7,12BK,12AP,11AK,12,9BK,10AK,8,8,9AK,10,9,10,8,8,8,8
12AK,14BK,9,7,12BP,12BK,11AP,12AK,9BP,10AP,8AK,9,9AP,10,10,10,9,8,8,8
12AP,14BP,9,8,13BK,12BP,12AK,12AP,9BK,10AK,8AP,9,10AK,10,10,10,9,9,9,8
12AK,14BK,10,8,13BP,13BK,12AP,12AK,9BP,10AP,8AK,9,10AP,11,10,11,9,9,9,8
13BP,15CP,10,8,13BK,13BP,12BK,13AP,10BK,11AK,9AP,9,10AK,11,10,11,9,9,9,8
13BK,15CK,10,9,13BP,13BK,12BP,13AK,10BP,11AP,9AK,9,10AP,11,10,11,9,9,9,9
13BP,15CP,11AK,9,14BK,14BP,12BK,13AP,10BK,11AK,9AP,10AK,11AK,11AK,11,11,10AK,9,9,9
14BK,16CK,11AP,9,14BP,14BK,13BP,13AK,11BP,12BP,9AK,10AP,11AP,12AP,11,11,10AP,9,9,9
14BP,16CP,11AK,10,14BK,14BP,13BK,13AP,11BK,12BK,9AP,10AK,11AK,12AK,11,11,10AK,10,9,9
14CK,16CK,12AP,10,15BP,14BK,13BP,14AK,11BP,12BP,10AK,10AP,11BP,12AP,11,12,10AP,10,9,9
15CP,17CP,12AK,10,15BK,15BP,13BK,14AP,11CK,12BK,10BP,10AK,12BK,12AK,11,12,10AK,10,10,9
15CK,17CK,12AP,11AK,15BP,15BK,14BP,14AK,12CP,13BP,10BK,11AP,12BP,13AP,12AK,12,11AP,10,10,9
16CP,17CP,13BK,11AP,16CK,15BP,14BK,14AP,12CK,13BK,10BP,11AK,12BK,13AK,12AP,12,11AK,10,10,9
16CK,17CK,13BP,11AK,16CP,16BK,14BP,14BK,12CP,13BP,11BK,11AP,12BP,13AP,12AK,12,11AP,10,10,9
16CP,18CP,13BK,11AP,16CK,16BP,14BK,15BP,13CK,13BK,11BP,11AK,13BK,13AK,12AP,13,11AK,11,10,10
17CK,18CK,14BP,12AK,17CP,16CK,14BP,15BK,13CP,14BP,11BK,11AP,13BP,13AP,12AK,13,11AP,11,10,10
17CP,18DP,14BK,12BP,17CK,16CP,15CK,15BP,13CK,14BK,11BP,12BK,13BK,14AK,13AP,13AK,12AK,11AK,10,10
17DK,19DK,14BP,12BK,17CP,17CK,15CP,15BK,13CP,14BP,12BK,12BP,13BP,14AP,13AK,13AP,12AP,11AP,11,10
18DP,19DP,15BK,13BP,18CK,17CP,15CK,16BP,14CK,14BK,12BP,12BK,14BK,14BK,13AP,13AK,12AK,11AK,11,10
18DK,19DK,15CP,13BK,18CP,17CK,15CP,16BK,14CP,15CP,12BK,12BP,14BP,14BP,13AK,14AP,12AP,11AP,11,10
19DP,20DP,15CK,13BP,18CK,18CP,15CK,16BP,14CK,15CK,12BP,12BK,14BK,15BK,13AP,14AK,12AK,12AK,11,10
19DK,20DK,16CP,14CK,19CP,18CK,16CP,16BK,15CP,15CP,13BK,13BP,14BP,15BP,14AK,14AP,13BP,12AP,11,10
19DP,20DP,16CK,14CP,19CK,18CP,16CK,16BP,15CK,16CK,13BP,13BK,15CK,15BK,14AP,14AK,13BK,12AK,11,10
20DK,20DK,16CP,14CK,19CP,18CK,16CP,17BK,15CP,16CP,13CK,13BP,15CP,15BP,14AK,14AP,13BP,12AP,11,11
20DP,21DP,17CK,15CP,20CK,19CP,16CK,17BP,15CK,16CK,13CP,13BK,15CK,16BK,14AP,15AK,13BK,12AK,12,11
20DK,21DK,17CP,15CK,20DP,19CK,17CP,17BK,16CP,16CP,14CK,13BP,15CP,16BP,14BK,15AP,13BP,12AP,12,11
21DP,21DP,17CK,15CP,20DK,19CP,17CK,17CP,16CK,17CK,14CP,14BK,16CK,16BK,15BP,15AK,14BK,13AK,12AK,11
21DK,22DK,18CP,16CK,21DP,20CK,17CP,17CK,16CP,17CP,14CK,14BP,16CP,16BP,15BK,15AP,14BP,13AP,12AP,11
21DP,22DP,18CK,16CP,21DK,20CP,17CK,18CP,17CK,17CK,14CP,14BK,16CK,17BK,15BP,15AK,14BK,13AK,12AK,11
22DK,22DK,18DP,16CK,22DP,20CK,17CP,18CK,17CP,17CP,15CK,14CP,16CP,17CP,15BK,15BP,14BP,13AP,12AP,11
22DP,23DP,19DK,16CP,22DK,20CP,18CK,18CP,17DK,18CK,15CP,14CK,17CK,17CK,15BP,16BK,14BK,13AK,12AK,11
23DK,23DK,19DP,17CK,22DP,21DK,18CP,18CK,17DP,18CP,15CK,15CP,17CP,17CP,16BK,16BP,15BP,14AP,13AP,11AK
23DP,23DP,19DK,17CP,22DK,21DP,18CK,18CP,18DK,18CK,15CP,15CK,17CK,17CK,16BP,16BK,15CK,14BK,13AK,12AP
23DK,24DK,20DP,17DK,23DP,21DK,18CP,19CK,18DP,19CP,16CK,15CP,17CP,18CP,16BK,16BP,15CP,14BP,13AP,12AK
24DP,24DP,20DK,18DP,23DK,21DP,19DK,19CP,18DK,19CK,16CP,15CK,18CK,18CK,16BP,16BK,15CK,14BK,13AK,12AP
24DK,24DK,20DP,18DK,23DP,22DK,19DP,19CK,19DP,19CP,15CK,15CP,18CP,18CP,16CK,17BP,15CP,14BP,13AP,12AK
24DP,24EP,21DK,18DP,24DK,22DP,19DK,19CP,19DK,19CK,16CP,16CK,18CK,18CK,17CP,17BK,16CK,14BK,13AK,12AP
25EK,25EK,21DP,19DK,24DP,22DK,19DP,19CK,19DP,20CP,16CK,16CP,18CP,19CP,17CK,17CP,16CP,15BP,13AP,12AK
25EP,25EP,21DK,19DP,24DK,23DP,19DK,20CP,19DK,20DK,17CP,16CK,19DK,19DK,17CP,17CK,16CK,15BK,14AK,12AP
26EK,25EK,22DP,19DK,25DP,23DK,20DP,20CK,20DP,20DP,17DK,16CP,19DP,19CP,17CK,17CP,16CP,15BP,14AP,12AK
26EP,26EP,22DK,19DP,25DK,23DP,20DK,20CP,20DK,20DK,17DP,16CK,19DK,19CK,17CP,18CK,16CK,15BK,14AK,13AP
26EK,26EK,22DP,20DK,25DP,23DK,20DP,20CK,20DP,21DP,17DK,17CP,19DP,20CP,18CK,18CP,17CP,15BP,14BP,13AK
27EP,26EP,23DK,20DP,26DK,24DP,20DK,21DP,21DK,21DK,18DP,17CK,20DK,20CK,18CP,18CK,17CK,15CK,14BK,13BP
27EK,27EK,23DP,20DK,26DP,24DK,20DP,21DK,21DP,21DP,18DK,17CP,20DP,20CP,18CK,18CP,17CP,16CP,14BP,13BK
27EP,27EP,23DK,21DP,26DK,24DP,21DK,21DP,21DK,22DK,18DP,17CK,20DK,20CK,18CP,18CK,17DK,16CK,14BK,13BP
28EK,27EK,24DP,21DK,27DP,25DK,21DP,21DK,21DP,22DP,18DK,17DP,20DP,21CP,18CK,19CP,17DP,16CP,15BP,13BK
28EP,27EP,24EK,21DP,27EK,25DP,21DK,21DP,22DK,22DK,19DP,18DK,21DK,21DK,19CP,19CK,18DK,16CK,15BK,13BP
28EK,28EK,24EP,22DK,27EP,25DK,21DP,22DK,22DP,22DP,19DK,18DP,21DP,21DP,19DK,19CP,18DP,16CP,15BP,13BK
29EP,28EP,25EK,22EP,28EK,25DP,22DK,22DP,22DK,23DK,19DP,18DK,21DK,21DK,19DP,19DK,18DK,16CK,15BK,13BP
29EK,28EK,25EP,22EK,28EP,26EK,22DP,22DK,23EP,23DP,19DK,18DP,21DP,21DP,19DK,19DP,18DP,17CP,15CP,14CK
30EP,29EP,25EK,23EP,28EK,26EP,22DK,22DP,23EK,23DK,20DP,18DK,22DK,22DK,19DP,19DK,18DK,17CK,15CK,14CP
30EK,29EK,26EP,23EK,29EK,26EK,22DP,22DK,23EK,23DK,20DK,19DP,22DP,22DP,20DK,20DP,19DP,17CP,15CP,14CK
30EP,29EK,26EK,23EP,29EK,27EK,22EK,23DP,23EK,24DK,20DP,19DK,22DK,22DK,20DP,20DK,19DK,17DK,16CK,14CP
31EK,30EK,26EP,23EK,29EK,27EK,23EK,23DK,24EK,24DK,20EK,19DP,22DK,22DP,20DK,20DP,19DP,17DP,16CP,14CK
31EK,30EK,27EK,24EP,30EK,27EK,23EK,23EK,24EK,24EK,21EK,19DK,23EK,23DK,20DP,20DK,19DK,17DK,16CK,14CP
31EK,30EK,27EK,24EK,30EK,27EK,23EK,23EK,24EK,25EK,21EK,19DK,23EK,23DK,20DK,20DP,19DK,18DP,16CP,14CK
32EK,30EK,27EK,24EK,30EK,28EK,23EK,23EK,25EK,25EK,21EK,20EK,23EK,23DK,21DK,21DK,20EK,18DK,16CK,14CP
32EK,31EK,28EK,25EK,31EK,28EK,24EK,24EK,25EK,25EK,21EK,20EK,23EK,23DK,21DK,21DK,20EK,18DK,16DP,14DK
33EK,31EK,28EK,25EK,31EK,28EK,24EK,24EK,25EK,25EK,22EK,20EK,24EK,24EK,21DK,21DK,20EK,18DK,16DK,15DP
33EK,31EK,28EK,25EK,31EK,29EK,24EK,24EK,25EK,26EK,22EK,20EK,24EK,24EK,21EK,21EK,20EK,18DK,17DK,15DK
33EK,32EK,29EK,26EK,32EK,29EK,24EK,24EK,26EK,26EK,22EK,20EK,24EK,24EK,21EK,21EK,20EK,18EK,17DK,15DK
34EK,32EK,29EK,26EK,32EK,29EK,24EK,24EK,26EK,26EK,22EK,21EK,24EK,24EK,22EK,22EK,21EK,19EK,17DK,15DK
34EK,32EK,29EK,26EK,32EK,29EK,25EK,25EK,26EK,26EK,23EK,21EK,25EK,25EK,22EK,22EK,21EK,19EK,17EK,15EK
34EK,33EK,30EK,27EK,33EK,30EK,25EK,25EK,27EK,27EK,23EK,21EK,25EK,25EK,22EK,22EK,21EK,19EK,17EK,15EK
35EK,33EK,30EK,27EK,33EK,30EK,25EK,25EK,27EK,27EK,23EK,21EK,25EK,25EK,22EK,22EK,21EK,19EK,17EK,15EK
35EK,33EK,30EK,27EK,33EK,30EK,25EK,25EK,27EK,27EK,23EK,21EK,25EK,25EK,22EK,22EK,21EK,19EK,17EK,15EK
35EK,33EK,30EK,27K,33EK,30EK,25EK,25EK,27EK,27EK,23EK,21EK,25EK,25EK,22EK,22EK,21EK,19EK,17EK,15EK
